"#ID","Service Name","State","Service Description","Price Type","Billing Mode","Price","Tax Rate","Xero Account Name","Quickbooks Inventory Item","Unit Name","Min Price","Max Price","Service Terms","Created","Updated"
"3390418","ADVISORY | Retained Consulting Services (Director)","active","<p><strong>Interim Director</strong> provides functional leadership and system-level improvement. This role sets the operating rhythm, KPIs, controls, and cross-team alignment needed to make performance repeatable—not person-dependent.</p><p><strong>Typical responsibilities</strong></p><ul><li>Establish operating model (roles, accountability, KPIs, routines)</li><li>Redesign/optimize workflows (intake → delivery → billing → renewal)</li><li>Lead change management across teams (process, tools, controls)</li><li>Drive executive-level reporting and risk management</li></ul><p><strong>Deliverables</strong></p><ul><li>Operating model + KPI pack</li><li>Process maps + SOP library + training plan</li><li>Executive summary: risks, staffing, priorities, recommendations</li></ul><p><strong>Best-fit scenarios</strong></p><ul><li>Multi-team dysfunction or rapid growth</li><li>Major process redesign or modernization</li><li>Sustained margin pressure / realization issues</li></ul>","unit","manual","250.0","Exempt","","ADVS_Retained Consulting Services","hour","","","<h3><u>Service Terms</u></h3><ul><li><strong>Engagement model:</strong> Monthly retainer (preferred) or hourly</li><li><strong>Typical schedule:</strong> 10–25 hours/week</li><li><strong>Rate band:</strong> <strong>$240–$285/hr</strong></li><li><strong>Client provides:</strong> exec sponsor, authority to implement process changes, access to KPI data (WIP/A/R/utilization/realization)<br>&nbsp;</li></ul><h3>1) Scope of Services; SOW Controls</h3><ul><li>Services will be described in a Statement of Work (""SOW"") including tier, expected time commitment, deliverables, and success metrics.</li><li>Any services outside scope require written change authorization (email acceptable) and may impact fees/timeline.</li></ul><h3>2) Roles, Authority, and Decision Rights</h3><ul><li>Motta provides interim resources as independent contractors (not employees of Client).</li><li>Unless explicitly stated in the SOW, Motta personnel <strong>do not</strong> serve as an officer, signatory, payroll approver, or legal representative of Client.</li><li>Client retains final decision-making authority; Motta may recommend actions and execute approved actions within agreed boundaries.</li></ul><h3>3) Client Responsibilities</h3><p>Client will provide timely:</p><ul><li>Access to systems, reports, policies, org charts, and key personnel</li><li>Designated point-of-contact with authority to approve priorities and unblock work</li><li>Accurate and complete information; Motta is not responsible for delays caused by withheld/inaccurate data</li></ul><h3>4) Engagement Management &amp; Communication</h3><ul><li>Cadence: weekly status updates (or as defined in SOW), including progress, risks, and next steps.</li><li>Tools: Motta may use secure workflow/checklist tools for document intake and task tracking consistent with your onboarding approach.</li></ul><h3>5) Fees, Billing, and Payment</h3><ul><li>Pricing is per SOW (hourly, weekly, monthly retainer, or fixed scope).</li><li>Invoicing cadence: typically weekly or monthly.</li><li>Payment due terms: Net 15.</li><li>Approved out-of-pocket expenses (travel, parking, special software) billed at cost per SOW.</li></ul><h3>6) Confidentiality; Data Security</h3><ul><li>Mutual confidentiality applies to all non-public business, client lists, pricing, processes, and credentials.</li><li>Client remains responsible for granting/revoking access. Motta will follow least-privilege principles.</li></ul><h3>7) Work Product and IP</h3><ul><li>Client owns final work product created specifically for Client upon full payment, except for Motta's pre-existing templates, know-how, and generalized tools (licensed for Client's internal use).</li></ul><h3>8) Professional Standards; No Legal Services</h3><ul><li>Services are advisory/operational in nature; <strong>not legal advice</strong>.</li><li>Any tax positions or attest-related considerations are handled only if separately engaged under applicable professional standards.</li></ul><h3>9) Staffing, Substitution, and Continuity</h3><ul><li>Motta may substitute personnel of equivalent qualification to maintain continuity, with notice to Client.</li><li>Knowledge transfer will be provided at ramp-down.</li></ul><h3>10) Term, Termination, and Transition</h3><ul><li>Either party may terminate with 14 days' notice unless the SOW specifies a minimum term.</li><li>Upon termination, Client pays for services performed and approved expenses through termination date.</li><li>Motta will provide reasonable transition assistance per SOW.</li></ul><h3>11) Limitation of Liability (Business-Friendly)</h3><ul><li>Consider a cap at fees paid in the prior 3 months, excluding gross negligence/willful misconduct.</li><li>No consequential damages (lost profits, etc.) to the extent permitted by law.</li></ul><h3>12) Non-Solicitation (Optional but common)</h3><ul><li>For 3 months post-engagement, Client will not directly solicit/hire assigned Motta personnel without written consent (or with an agreed conversion fee).</li></ul><h3>13) Governing Law</h3><ul><li>Applicable state of business owner (unless otherwise stated in SOW).</li></ul>","January 22, 2026 02:03 pm","January 22, 2026 02:05 pm"
"3390420","ADVISORY | Retained Consulting Services (Partner / CFO)","active","<p><strong>Interim Partner / CFO</strong> provides executive-level operational and financial leadership during high-stakes transitions (leadership vacancy, turnaround, M&amp;A integration, cash stress, strategic repositioning). This role focuses on decisions, alignment, and outcomes—while ensuring the organization has a clear path to sustainable leadership after the interim period.</p><p><strong>Typical responsibilities</strong></p><ul><li>Executive leadership and stakeholder management (owners/board/bank/major clients)</li><li>Strategic finance: cash forecasting, scenario planning, pricing/margin levers</li><li>Operating cadence: executive meetings, priorities, accountability</li><li>Transition planning: permanent hire, successor ramp, org structure</li></ul><p><strong>Deliverables</strong></p><ul><li>90-day executive roadmap + 12-month priorities</li><li>Cash forecast + scenario model + KPI architecture</li><li>Transition/handoff plan (hire scorecard, training, delegation map)</li></ul><p><strong>Best-fit scenarios</strong></p><ul><li>Leadership vacuum / succession gap</li><li>Cash constraints, margin compression, rapid growth chaos</li><li>Integration of acquisitions or major restructuring</li></ul>","unit","manual","300.0","Exempt","","ADVS_Retained Consulting Services","hour","","","<h3><u>Service Terms</u></h3><ul><li><strong>Engagement model:</strong> Monthly retainer (preferred) or hourly</li><li><strong>Hourly band:</strong> <strong>$275–$450/hr</strong></li><li><strong>Client provides:</strong> exec authority alignment, timely access to financials, decision turnaround within 48 hours on critical items<br>&nbsp;</li></ul><h3>1) Scope of Services; SOW Controls</h3><ul><li>Services will be described in a Statement of Work (""SOW"") including tier, expected time commitment, deliverables, and success metrics.</li><li>Any services outside scope require written change authorization (email acceptable) and may impact fees/timeline.</li></ul><h3>2) Roles, Authority, and Decision Rights</h3><ul><li>Motta provides interim resources as independent contractors (not employees of Client).</li><li>Unless explicitly stated in the SOW, Motta personnel <strong>do not</strong> serve as an officer, signatory, payroll approver, or legal representative of Client.</li><li>Client retains final decision-making authority; Motta may recommend actions and execute approved actions within agreed boundaries.</li></ul><h3>3) Client Responsibilities</h3><p>Client will provide timely:</p><ul><li>Access to systems, reports, policies, org charts, and key personnel</li><li>Designated point-of-contact with authority to approve priorities and unblock work</li><li>Accurate and complete information; Motta is not responsible for delays caused by withheld/inaccurate data</li></ul><h3>4) Engagement Management &amp; Communication</h3><ul><li>Cadence: weekly status updates (or as defined in SOW), including progress, risks, and next steps.</li><li>Tools: Motta may use secure workflow/checklist tools for document intake and task tracking consistent with your onboarding approach.</li></ul><h3>5) Fees, Billing, and Payment</h3><ul><li>Pricing is per SOW (hourly, weekly, monthly retainer, or fixed scope).</li><li>Invoicing cadence: typically weekly or monthly.</li><li>Payment due terms: Net 15.</li><li>Approved out-of-pocket expenses (travel, parking, special software) billed at cost per SOW.</li></ul><h3>6) Confidentiality; Data Security</h3><ul><li>Mutual confidentiality applies to all non-public business, client lists, pricing, processes, and credentials.</li><li>Client remains responsible for granting/revoking access. Motta will follow least-privilege principles.</li></ul><h3>7) Work Product and IP</h3><ul><li>Client owns final work product created specifically for Client upon full payment, except for Motta's pre-existing templates, know-how, and generalized tools (licensed for Client's internal use).</li></ul><h3>8) Professional Standards; No Legal Services</h3><ul><li>Services are advisory/operational in nature; <strong>not legal advice</strong>.</li><li>Any tax positions or attest-related considerations are handled only if separately engaged under applicable professional standards.</li></ul><h3>9) Staffing, Substitution, and Continuity</h3><ul><li>Motta may substitute personnel of equivalent qualification to maintain continuity, with notice to Client.</li><li>Knowledge transfer will be provided at ramp-down.</li></ul><h3>10) Term, Termination, and Transition</h3><ul><li>Either party may terminate with 14 days' notice unless the SOW specifies a minimum term.</li><li>Upon termination, Client pays for services performed and approved expenses through termination date.</li><li>Motta will provide reasonable transition assistance per SOW.</li></ul><h3>11) Limitation of Liability (Business-Friendly)</h3><ul><li>Consider a cap at fees paid in the prior 3 months, excluding gross negligence/willful misconduct.</li><li>No consequential damages (lost profits, etc.) to the extent permitted by law.</li></ul><h3>12) Non-Solicitation (Optional but common)</h3><ul><li>For 3 months post-engagement, Client will not directly solicit/hire assigned Motta personnel without written consent (or with an agreed conversion fee).</li></ul><h3>13) Governing Law</h3><ul><li>Applicable state of business owner (unless otherwise stated in SOW).</li></ul>","January 22, 2026 02:04 pm","January 22, 2026 02:06 pm"
"3392757","Accounting | Bookkeeping (Exempt)","active","<h3><strong>Service Description</strong></h3><p>Our <i>Monthly Bookkeeping for Exempt Organizations</i> service ensures accurate, compliant financial records for nonprofits, charities, and 501(c)(3) entities. We focus on nonprofit-specific fund accounting and reporting to give your leadership team, board, funders, and auditors confidence in your financial data.</p><p><strong>Core Deliverables</strong></p><ul><li><strong>Monthly bank and credit card reconciliation</strong></li><li><strong>Transaction categorization using nonprofit fund accounting</strong></li><li><strong>Tracking of income (donations, grants, program revenue) and expenses</strong></li><li><strong>Recording restricted vs. unrestricted funds</strong></li><li><strong>Basic financial statements (Balance Sheet, Statement of Activities)</strong></li><li><strong>Accounts payable and receivable support</strong></li><li><strong>Monthly closing and quality review</strong></li><li><strong>Cloud-based accounting system setup/maintenance (e.g., QuickBooks Online Nonprofit)</strong></li></ul><p><strong>Benefits</strong></p><ul><li>Clean, up-to-date books for board and stakeholder transparency</li><li>Compliance with nonprofit accounting standards</li><li>Predictable monthly reporting and financial oversight</li></ul>","fixed","automatic","750.0","Exempt","","ACCT_Bookkeeping","","","","<p><strong>Engagement:</strong><br>This bookkeeping engagement begins upon signed agreement and continues on a month-to-month basis until terminated per the Cancellation Terms below.</p><p><strong>Deliverables:</strong><br>Monthly financial records, reconciliations, and reports are delivered no later than the 15th business day of the following month, assuming timely access to documents.</p><p><strong>Client Responsibilities:</strong><br>Client must provide required source documents (bank statements, receipts, uploaded transactions) by the 5th of each month. Delays may impact reporting timelines and could incur additional fees.</p><p><strong>Billing and Payment:</strong><br>Fees are billed monthly in advance and payable within 15 days of invoice. Late payments may accrue interest and pause services until resolved.</p><p><strong>Confidentiality:</strong><br>All financial data and internal records are held in strict confidence and used solely for the provision of agreed services.</p><p><strong>Termination:</strong><br>Either party may terminate with 30 days written notice. Outstanding fees through the termination date remain due and payable.</p>","January 24, 2026 01:37 pm","January 24, 2026 01:37 pm"
"3392759","Accounting | Non Profit Grant Tracking & Reporting","active","<p>Our <i>Accounting for Exempt Organizations</i> package expands on basic bookkeeping by adding advanced financial management, grant tracking, and reporting services designed for nonprofits that must demonstrate accountability to funders and stakeholders.</p><p><strong>Premium Deliverables</strong></p><ul><li>All services included in Monthly Bookkeeping</li><li><strong>Grant funds setup and tracking</strong></li><li><strong>Budget-to-actual reports by program/grant</strong></li><li><strong>Detailed dashboarding for restricted fund compliance</strong></li><li><strong>Customized grant reporting packages</strong></li><li><strong>Functional expense reporting (for IRS Form 990)</strong></li><li><strong>Monthly or quarterly board-ready financial presentations</strong></li><li><strong>Support for audit preparation and funder compliance requests</strong></li></ul><p><strong>Benefits</strong></p><ul><li>Accurate grant expenditure tracking and compliance reporting</li><li>Fund-level budgeting and variance analysis</li><li>Insightful, stakeholder-ready reports for boards, donors, and grantors</li><li>Higher transparency and strategic financial guidance</li></ul>","fixed","automatic","1500.0","Exempt","","ACCT_FP&A_Financial Reporting","","","","<p><strong>Engagement:</strong><br>Services commence upon signed agreement and include an onboarding and systems setup period, typically 2–4 weeks. After onboarding, regular monthly delivery applies.</p><p><strong>Deliverables:</strong><br>Deliverables for this tier include detailed reports, dashboards, and grant reconciliations by the agreed monthly/quarterly schedule.</p><p><strong>Client Responsibilities:</strong><br>Client must provide access to grant agreements, funding restrictions, and budget documents during onboarding and monthly updates to support compliance tracking.</p><p><strong>Billing and Payment:</strong><br>Billing is on a monthly retainer basis. Fees are due net 15 and may be adjusted annually based on volume and service changes.</p><p><strong>Confidentiality:</strong><br>All financial and grant documentation is maintained securely and confidentially, per professional standards.</p><p><strong>Termination:</strong><br>Either party may terminate with 60 days written notice for this higher-tier engagement due to the onboarding and recurring commitment.</p>","January 24, 2026 01:39 pm","January 24, 2026 01:39 pm"
"3435948","Payment Plan","active","","fixed","automatic","300.0","Exempt","","TAX_Advisory_Tax Planning","","","","","February 19, 2026 10:52 am","April 5, 2026 02:22 pm"
"3451708","Tax Prep | Gift Tax Return (Form 709) - [SIMPLE]","active","<p>Motta Financial will prepare the U.S. Gift (and Generation-Skipping Transfer) Tax Return (IRS Form 709) based on information and supporting documentation provided by the client. Services include:</p><ul><li>Gathering and organizing gift details (recipient, date, property type, and value)</li><li>Determining appropriate reporting treatment for annual exclusion gifts and taxable gifts</li><li>Preparing Form 709 and required schedules (including gift-splitting election and GST allocations, if applicable)</li><li>Providing a draft for client review and addressing reasonable questions and corrections prior to filing</li><li>Delivering filing instructions and/or submitting the return via the applicable filing method (e-file where available or paper filing where required)</li><li>Providing a final copy of the filed return for the client’s records</li></ul><p><strong>Optional add-ons (if you want in Ignition as selectable line items):</strong></p><ul><li>Prior-year gift reconstruction and cumulative tracking (if gifts occurred in prior years and returns were not filed)</li><li>Coordination with valuation professionals and review of valuation report for tax reporting consistency (prep-side coordination only)</li><li>Amended Form 709</li><li>IRS notice response related to the filed Form 709 (separately scoped)</li></ul>","fixed","automatic","850.0","Exempt","","TAX_Prep_1041_Trust & Estate Tax Return","","","","<h3>Client Responsibilities</h3><ul><li>Client will provide complete and accurate information regarding gifts made during the tax year, including dates, recipients, descriptions, and values.</li><li>Client will provide supporting documentation for each gift (bank/brokerage confirmations, transfer documents, deeds, entity documents, trust documents, etc.).</li><li>If a gift requires a valuation or appraisal, client is responsible for engaging and paying the valuation professional unless otherwise agreed in writing.</li></ul><h3>Valuations / Appraisals</h3><ul><li>Motta Financial does not provide appraisal or valuation services as part of this engagement unless expressly stated in the scope.</li><li>Motta Financial will report values provided by the client and/or the client’s valuation professional and may request additional support if values appear inconsistent with documentation or customary reporting practices.</li></ul><h3>Scope Limitations</h3><ul><li>This engagement is limited to preparation of IRS Form 709 for the specified tax year and does not include broader estate planning legal advice.</li><li>Legal services (trust drafting, deed preparation, entity restructuring, etc.) are outside the scope. We will coordinate with the client’s attorney upon request.</li></ul><h3>Timing / Deadlines</h3><ul><li>Completion and timely filing depend on receipt of all required information and documents.</li><li>If information is received late, Motta Financial may recommend filing an extension (where applicable) or may not be able to meet the filing deadline.</li></ul><h3>Client Review &amp; Approval</h3><ul><li>Client is responsible for reviewing the draft return and confirming accuracy prior to signing/authorizing filing.</li><li>Client will sign all required authorization/signature forms prior to submission.</li></ul><h3>Fees &amp; Out-of-Scope Work</h3><ul><li>The quoted fee covers preparation and filing of the Form 709 as described above.</li><li>Additional work requested or required due to missing/incomplete records, prior-year reconstruction, valuation coordination beyond basic reporting support, amended returns, or IRS correspondence will be billed as an additional fixed fee or hourly charge per a separate written agreement/change order.</li></ul><h3>Record Retention</h3><ul><li>Client should retain the filed Form 709 permanently, as future gift/estate reporting may rely on cumulative lifetime tracking.</li></ul>","March 2, 2026 03:13 pm","March 2, 2026 03:16 pm"
"3451710","Tax Prep | Gift Tax Return (Form 709) - [COMPREHENSIVE]","active","<p>Motta Financial will prepare the U.S. Gift (and Generation-Skipping Transfer) Tax Return (IRS Form 709) based on information and supporting documentation provided by the client. Services include:</p><ul><li>Gathering and organizing gift details (recipient, date, property type, and value)</li><li>Determining appropriate reporting treatment for annual exclusion gifts and taxable gifts</li><li>Preparing Form 709 and required schedules (including gift-splitting election and GST allocations, if applicable)</li><li>Providing a draft for client review and addressing reasonable questions and corrections prior to filing</li><li>Delivering filing instructions and/or submitting the return via the applicable filing method (e-file where available or paper filing where required)</li><li>Providing a final copy of the filed return for the client’s records</li></ul><p><strong>Optional add-ons (if you want in Ignition as selectable line items):</strong></p><ul><li>Prior-year gift reconstruction and cumulative tracking (if gifts occurred in prior years and returns were not filed)</li><li>Coordination with valuation professionals and review of valuation report for tax reporting consistency (prep-side coordination only)</li><li>Amended Form 709</li><li>IRS notice response related to the filed Form 709 (separately scoped)</li></ul>","fixed","automatic","2500.0","Exempt","","TAX_Prep_1041_Trust & Estate Tax Return","","","","<h3>Client Responsibilities</h3><ul>
<li>Client will provide complete and accurate information regarding gifts made during the tax year, including dates, recipients, descriptions, and values.</li>
<li>Client will provide supporting documentation for each gift (bank/brokerage confirmations, transfer documents, deeds, entity documents, trust documents, etc.).</li>
<li>If a gift requires a valuation or appraisal, client is responsible for engaging and paying the valuation professional unless otherwise agreed in writing.</li>
</ul><h3>Valuations / Appraisals</h3><ul>
<li>Motta Financial does not provide appraisal or valuation services as part of this engagement unless expressly stated in the scope.</li>
<li>Motta Financial will report values provided by the client and/or the client’s valuation professional and may request additional support if values appear inconsistent with documentation or customary reporting practices.</li>
</ul><h3>Scope Limitations</h3><ul>
<li>This engagement is limited to preparation of IRS Form 709 for the specified tax year and does not include broader estate planning legal advice.</li>
<li>Legal services (trust drafting, deed preparation, entity restructuring, etc.) are outside the scope. We will coordinate with the client’s attorney upon request.</li>
</ul><h3>Timing / Deadlines</h3><ul>
<li>Completion and timely filing depend on receipt of all required information and documents.</li>
<li>If information is received late, Motta Financial may recommend filing an extension (where applicable) or may not be able to meet the filing deadline.</li>
</ul><h3>Client Review &amp; Approval</h3><ul>
<li>Client is responsible for reviewing the draft return and confirming accuracy prior to signing/authorizing filing.</li>
<li>Client will sign all required authorization/signature forms prior to submission.</li>
</ul><h3>Fees &amp; Out-of-Scope Work</h3><ul>
<li>The quoted fee covers preparation and filing of the Form 709 as described above.</li>
<li>Additional work requested or required due to missing/incomplete records, prior-year reconstruction, valuation coordination beyond basic reporting support, amended returns, or IRS correspondence will be billed as an additional fixed fee or hourly charge per a separate written agreement/change order.</li>
</ul><h3>Record Retention</h3><ul><li>Client should retain the filed Form 709 permanently, as future gift/estate reporting may rely on cumulative lifetime tracking.</li></ul>","March 2, 2026 03:16 pm","March 2, 2026 03:16 pm"
"3480057","Mergers & Acquisitions Support (Sell - Side)","active","<p>Motta Financial provides sell-side mergers and acquisitions accounting support to help business owners prepare for a transaction, respond efficiently during diligence, and support accounting-related transition matters through close and post-close handoff.</p><p>Our role is to serve as your accounting and finance support partner throughout the transaction process, particularly where Motta has historically managed bookkeeping, controllership, outsourced accounting, or fractional CFO functions. We work alongside ownership, legal counsel, investment bankers/brokers, internal finance teams, and the buyer’s diligence team to help organize financial information, address accounting questions, and reduce execution friction.</p><h3>Services may include</h3><ul><li data-list-item-id=""e3aca0ff5a3930abc47749caf43490fa4"">Financial readiness support prior to market<ul><li data-list-item-id=""e5a141a54a65049608ec1716d528e7b61"">Review of historical financial statements and underlying books</li><li data-list-item-id=""ec53a4e4ecd27e3c68504d5ba487cedde"">Identification of accounting clean-up items and normalization considerations</li><li data-list-item-id=""e44f391d2c9bd2d57dbda6f6a77def676"">Assistance preparing transaction-ready financial schedules and support files</li><li data-list-item-id=""e62950e2680e2a1d55981015701ede7e7"">Coordination of recurring reporting packages used in buyer review</li></ul></li><li data-list-item-id=""e17739ca4ccb008bf1607a95172426a5d"">Sell-side diligence support<ul><li data-list-item-id=""eeafcc64c66fb8d2dc54b38249ab1497d"">Preparation and organization of accounting schedules and supporting documentation</li><li data-list-item-id=""e23f7ed8f704a8c57d6827954e6f01118"">Responses to buyer, QoE, and diligence requests related to accounting records</li><li data-list-item-id=""ef71ba5f0a041e04af4b582cfa1b249b0"">Analysis of revenue, margins, payroll, working capital, debt, accruals, and other key balances</li><li data-list-item-id=""e0b884c9db3567fdece51ebd325ec080e"">Support for management explanations of historical results, trends, and accounting policies</li><li data-list-item-id=""ef549be63b5ec8cc2cf30438137723787"">Coordination with third-party diligence providers, bankers, and counsel as needed</li></ul></li><li data-list-item-id=""ec12efca65075d3d7597d902b2b42493f"">Technical accounting and transaction support<ul><li data-list-item-id=""e9abbcf252d9b2d29265abf02387abe71"">Assistance with accounting memos, policy support, and transaction-related accounting analyses</li><li data-list-item-id=""e99989da24e1f8edec84bcf72e03ff722"">Support for carve-out, accrual, cutoff, revenue recognition, and balance sheet matters</li><li data-list-item-id=""ec2ad203b4bf991b3e5fbb16fee9eabd1"">Assistance interpreting buyer accounting requests and translating them into actionable deliverables</li><li data-list-item-id=""efca84f44f7358ef604010b3a608c15cc"">Support related to GAAP / accrual-basis, PCAOB-oriented, or public-company style reporting expectations, depending on engagement tier</li></ul></li><li data-list-item-id=""e761456185097fd80fb5d3d731e31e183"">Purchase accounting and transition support<ul><li data-list-item-id=""e7bbf3c0f55d61b0096215e81b00b5482"">Coordination with buyer and/or buyer advisors on accounting items historically managed by Motta</li><li data-list-item-id=""e98b63b8990e1872232413dd37bb55869"">Transition support for close process, trial balance mapping, schedules, reconciliations, and historical accounting support</li><li data-list-item-id=""e7b0722e1e6848f140fedaf60413ec9c0"">Assistance with purchase accounting inputs and documentation support, as requested</li><li data-list-item-id=""efc93a69af66f391997160c2b6e9d600d"">Post-close handoff support for finance and accounting knowledge transfer</li><li data-list-item-id=""e9e0b95ebedebebdf496904e547984fd2"">Limited post-close support for accounting continuity, open items, and transition questions</li></ul></li></ul>","fixed","automatic","15000.0","Exempt","","","","","","","March 22, 2026 04:41 pm","March 22, 2026 04:41 pm"
"3498448","Business Transformation [Foundation]","active","<p><strong>Business Transformation</strong></p><p><strong>Foundation: Clean Up &amp; Stabilization</strong></p><p>This engagement is designed to establish accurate and reliable financial data as the foundation for business decision-making.</p><p>Motta Financial will perform a structured cleanup and normalization of your accounting records, ensuring that your financial statements are complete, consistent, and aligned with standard accounting practices.</p><p><strong>Scope of Services:</strong></p><ul> <li>Historical financial cleanup and reclassification</li> <li>Chart of Accounts redesign and standardization</li> <li>Balance sheet review and reconciliation support</li> <li>Identification and correction of material errors</li> <li>Establishment of baseline accounting policies</li> <li>Delivery of normalized financial statements</li></ul><p><strong>Key Outcomes:</strong></p><ul> <li>Clean, reliable financials</li> <li>Consistent categorization and reporting structure</li> <li>Improved confidence in financial data</li></ul><p>This service focuses on building a <strong>solid financial foundation</strong> and does not include ongoing reporting, forecasting, or advisory services.</p>","fixed","automatic","15000.0","Exempt","","ADVS_Restructuring Services","","","","<p><strong>Service Terms</strong></p><ul><li><strong>Engagement Type:</strong> Fixed-fee project</li><li><strong>Typical Timeline:</strong> 3–6 weeks depending on data quality</li></ul><p><strong>Scope Limitations:</strong></p><ul><li>Limited to agreed historical periods (typically 12–24 months)</li><li>Does not include ongoing bookkeeping, reporting, or FP&amp;A</li><li>Does not include tax preparation or filings</li></ul><p><strong>Client Responsibilities:</strong></p><ul><li>Provide full access to accounting systems and records</li><li>Respond to requests within 2–3 business days</li><li>Confirm final classifications where judgment is required</li></ul><p><strong>Data Reliance:</strong><br>We rely on client-provided data and do not perform audit-level verification.</p><p><strong>Change Orders:</strong><br>Significant data gaps, missing records, or additional entities will require a revised scope and fee.</p><p><strong>Deliverables:</strong></p><ul><li>Cleaned financial statements</li><li>Updated Chart of Accounts</li></ul><p><strong>Payment Terms:</strong><br>Due upfront prior to commencement.</p><p><strong>Limitation:</strong><br>No guarantee of financial outcomes; this engagement is limited to data cleanup and organization.</p>","April 5, 2026 02:01 pm","April 5, 2026 02:04 pm"
"3498449","Business Transformation [Strategic]","active","<p><strong>Business Transformation</strong></p><p><strong>Strategic (FP&amp;A &amp; Advisory Build Out)</strong></p><p>This engagement is designed to establish accurate and reliable financial data as the foundation for business decision-making.</p><p>Motta Financial will perform a structured cleanup and normalization of your accounting records, ensuring that your financial statements are complete, consistent, and aligned with standard accounting practices.</p><p><strong>Scope of Services:</strong></p><ul><li data-list-item-id=""edd80ef973848f0fba32bf7e7859e840d"">Historical financial cleanup and reclassification</li><li data-list-item-id=""e1ab2e5c93d836a1519328a027a3c5dad"">Chart of Accounts redesign and standardization</li><li data-list-item-id=""e6e22c2338a07a3c514b47cc98d4b8baa"">Balance sheet review and reconciliation support</li><li data-list-item-id=""e92ddd571fdd3c255153c0bcc50083414"">Identification and correction of material errors</li><li data-list-item-id=""ea83fc5f6976f8f31aa7deb33d609f68b"">Establishment of baseline accounting policies</li><li data-list-item-id=""ed3660efb4bb8c3a94d452314098fdb8c"">Delivery of normalized financial statements</li></ul><p><strong>Key Outcomes:</strong></p><ul><li data-list-item-id=""e042f0d12f4cd45606edc74aff8f5c012"">Clean, reliable financials</li><li data-list-item-id=""e82c01d3012519a26891d4dedc1997c24"">Consistent categorization and reporting structure</li><li data-list-item-id=""e3844e430d00d15e0fda129c260f3b1d5"">Improved confidence in financial data</li></ul><p>This service focuses on building a <strong>solid financial foundation</strong> and does not include ongoing reporting, forecasting, or advisory services.</p>","fixed","automatic","35000.0","Exempt","","ADVS_Restructuring Services","","","","<p><strong>Service Terms</strong></p><ul><li><strong>Engagement Type:</strong> Fixed-fee project with advisory component</li><li><strong>Typical Timeline:</strong> 8–12+ weeks</li></ul><p><strong>Scope Limitations:</strong></p><ul><li>Forecast models are built based on assumptions provided and historical data</li><li>Does not include ongoing CFO services unless separately contracted</li><li>Tax strategy implementation is separate from this engagement</li></ul><p><strong>Client Responsibilities:</strong></p><ul><li>Provide assumptions for forecasting (growth, hiring, pricing, etc.)</li><li>Participate in advisory sessions</li><li>Review and approve forecast outputs</li></ul><p><strong>Data &amp; Assumptions Risk:</strong><br>Forecast accuracy depends on the quality of underlying data and assumptions. Actual results may vary.</p><p><strong>Deliverables:</strong></p><ul><li>Budget and/or forecast model</li><li>Cash flow projections</li><li>Scenario analysis outputs</li><li>Strategic recommendations</li><li>Advisory session summaries</li></ul><p><strong>Change Orders:</strong><br>Significant changes in business model, additional entities, or expanded modeling complexity will require scope revision.</p><p><strong>Payment Terms:</strong><br>Structured milestone billing (e.g., 40% upfront, 30% midpoint, 30% final).</p><p><strong>Limitation:</strong><br>No guarantee of financial performance, profitability, or funding outcomes.</p><p><strong>Advisory Disclaimer:</strong><br>All strategic recommendations are provided for guidance; final decisions remain with the client.</p>","April 5, 2026 02:04 pm","April 5, 2026 02:07 pm"
